Card,Floor,Picked,Act,Boss
SKIP,19.0,False,2,False
Chill,21.0,True,2,False
Go for the Eyes,21.0,False,2,False
Steam,21.0,False,2,False
SKIP,21.0,False,2,False
Chaos,23.0,True,2,False
Claw,23.0,False,2,False
Skim,23.0,False,2,False
SKIP,23.0,False,2,False
Scrape,1.0,True,1,False
Steam,1.0,False,1,False
Hologram,1.0,False,1,False
SKIP,1.0,False,1,False
Glacier,2.0,True,1,False
Compile Driver,2.0,False,1,False
Turbo,2.0,False,1,False
SKIP,2.0,False,1,False
Go for the Eyes,4.0,True,1,False
Cold Snap,4.0,False,1,False
Rebound,4.0,False,1,False
SKIP,4.0,False,1,False
Double Energy,7.0,True,1,False
Skim,7.0,False,1,False
Blizzard,7.0,False,1,False
SKIP,7.0,False,1,False
Rebound,10.0,True,1,False
Capacitor,10.0,False,1,False
Barrage,10.0,False,1,False
SKIP,10.0,False,1,False
Buffer,16.0,True,1,True
Meteor Strike,16.0,False,1,True
Fission,16.0,False,1,True
SKIP,16.0,False,1,True
White Noise,18.0,True,2,False
Tempest,18.0,False,2,False
Melter,18.0,False,2,False
SKIP,18.0,False,2,False
Hologram,20.0,True,2,False
Steam,20.0,False,2,False
Sweeping Beam,20.0,False,2,False
SKIP,20.0,False,2,False
All For One,24.0,True,2,False
Coolheaded,24.0,False,2,False
Rebound,24.0,False,2,False
SKIP,24.0,False,2,False
Conserve Battery,1.0,True,1,False
Sunder,1.0,False,1,False
Melter,1.0,False,1,False
SKIP,1.0,False,1,False
Sweeping Beam,3.0,True,1,False
White Noise,3.0,False,1,False
Conserve Battery,3.0,False,1,False
SKIP,3.0,False,1,False
Barrage,5.0,True,1,False
Steam Power,5.0,False,1,False
Hologram,5.0,False,1,False
SKIP,5.0,False,1,False
Auto Shields,7.0,True,1,False
Claw,7.0,False,1,False
Conserve Battery,7.0,False,1,False
SKIP,7.0,False,1,False
Beam Cell,10.0,True,1,False
Force Field,10.0,False,1,False
Undo,10.0,False,1,False
SKIP,10.0,False,1,False
Leap,12.0,True,1,False
Ball Lightning,12.0,False,1,False
Compile Driver,12.0,False,1,False
SKIP,12.0,False,1,False
Leap,13.0,True,1,False
Turbo,13.0,False,1,False
Electrodynamics,13.0,False,1,False
SKIP,13.0,False,1,False
SKIP,18.0,True,2,False
Genetic Algorithm,18.0,False,2,False
Stack,18.0,False,2,False
Coolheaded,18.0,False,2,False
SKIP,18.0,False,2,False
Rebound,21.0,True,2,False
Steam,21.0,False,2,False
Turbo,21.0,False,2,False
SKIP,21.0,False,2,False
Hologram,23.0,True,2,False
Sweeping Beam,23.0,False,2,False
Claw,23.0,False,2,False
SKIP,23.0,False,2,False
Static Discharge,24.0,True,2,False
Rainbow,24.0,False,2,False
Capacitor,24.0,False,2,False
SKIP,24.0,False,2,False
Steam,28.0,True,2,False
Ball Lightning,28.0,False,2,False
Barrage,28.0,False,2,False
SKIP,28.0,False,2,False
Buffer,33.0,True,2,True
Machine Learning,33.0,False,2,True
Meteor Strike,33.0,False,2,True
SKIP,33.0,False,2,True
Hologram,35.0,True,3,False
Stack,35.0,False,3,False
Lockon,35.0,False,3,False
SKIP,35.0,False,3,False
Conserve Battery,36.0,True,3,False
Genetic Algorithm,36.0,False,3,False
Double Energy,36.0,False,3,False
SKIP,36.0,False,3,False
Lockon,1.0,True,1,False
Ball Lightning,1.0,False,1,False
Cold Snap,1.0,False,1,False
SKIP,1.0,False,1,False
Fusion,2.0,True,1,False
Ball Lightning,2.0,False,1,False
Compile Driver,2.0,False,1,False
SKIP,2.0,False,1,False
Conserve Battery,3.0,True,1,False
Capacitor,3.0,False,1,False
Redo,3.0,False,1,False
SKIP,3.0,False,1,False
Hologram,5.0,True,1,False
Beam Cell,5.0,False,1,False
Capacitor,5.0,False,1,False
SKIP,5.0,False,1,False
Conserve Battery,10.0,True,1,False
Stack,10.0,False,1,False
Redo,10.0,False,1,False
SKIP,10.0,False,1,False
Electrodynamics,11.0,True,1,False
Ball Lightning,11.0,False,1,False
Fusion,11.0,False,1,False
SKIP,11.0,False,1,False
Thunder Strike,16.0,True,1,True
Electrodynamics,16.0,False,1,True
Core Surge,16.0,False,1,True
SKIP,16.0,False,1,True
Rebound,17.0,True,2,False
Coolheaded,17.0,False,2,False
Turbo,17.0,False,2,False
SKIP,17.0,False,2,False
SKIP,18.0,True,2,False
Cold Snap,18.0,False,2,False
Scrape,18.0,False,2,False
Claw,18.0,False,2,False
SKIP,18.0,False,2,False
Static Discharge,19.0,True,2,False
Streamline,19.0,False,2,False
Compile Driver,19.0,False,2,False
SKIP,19.0,False,2,False
Ball Lightning,22.0,True,2,False
Chaos,22.0,False,2,False
Melter,22.0,False,2,False
SKIP,22.0,False,2,False
Leap,23.0,True,2,False
Lockon,23.0,False,2,False
Steam,23.0,False,2,False
SKIP,23.0,False,2,False
Rip and Tear,27.0,True,2,False
Redo,27.0,False,2,False
Coolheaded,27.0,False,2,False
SKIP,27.0,False,2,False
SKIP,29.0,True,2,False
Melter,29.0,False,2,False
Blizzard,29.0,False,2,False
Turbo,29.0,False,2,False
SKIP,29.0,False,2,False
Seek,33.0,True,2,True
Multi-Cast,33.0,False,2,True
Hyperbeam,33.0,False,2,True
SKIP,33.0,False,2,True
SKIP,35.0,True,3,False
Chaos,35.0,False,3,False
Coolheaded,35.0,False,3,False
Storm,35.0,False,3,False
SKIP,35.0,False,3,False
Good Instincts,36.0,True,3,False
Thinking Ahead,36.0,False,3,False
Purity,36.0,False,3,False
SKIP,36.0,False,3,False
Mayhem,36.0,True,3,False
Apotheosis,36.0,False,3,False
Dramatic Entrance,36.0,False,3,False
SKIP,36.0,False,3,False
Defragment,37.0,True,3,False
Ball Lightning,37.0,False,3,False
BootSequence,37.0,False,3,False
SKIP,37.0,False,3,False
Leap,1.0,True,1,False
Heatsinks,1.0,False,1,False
Claw,1.0,False,1,False
SKIP,1.0,False,1,False
Darkness,2.0,True,1,False
Ball Lightning,2.0,False,1,False
Cold Snap,2.0,False,1,False
SKIP,2.0,False,1,False
Core Surge,5.0,True,1,False
Tempest,5.0,False,1,False
Skim,5.0,False,1,False
SKIP,5.0,False,1,False
Redo,7.0,True,1,False
Coolheaded,7.0,False,1,False
Chill,7.0,False,1,False
SKIP,7.0,False,1,False
Barrage,8.0,True,1,False
Turbo,8.0,False,1,False
Streamline,8.0,False,1,False
SKIP,8.0,False,1,False
FTL,10.0,True,1,False
Beam Cell,10.0,False,1,False
Blizzard,10.0,False,1,False
SKIP,10.0,False,1,False
Rebound,13.0,True,1,False
Consume,13.0,False,1,False
Chill,13.0,False,1,False
SKIP,13.0,False,1,False
Cold Snap,1.0,True,1,False
Auto Shields,1.0,False,1,False
Hologram,1.0,False,1,False
SKIP,1.0,False,1,False
Loop,2.0,True,1,False
Beam Cell,2.0,False,1,False
Reprogram,2.0,False,1,False
SKIP,2.0,False,1,False
SKIP,3.0,True,1,False
Compile Driver,3.0,False,1,False
Beam Cell,3.0,False,1,False
White Noise,3.0,False,1,False
SKIP,3.0,False,1,False
Ball Lightning,7.0,True,1,False
Redo,7.0,False,1,False
Go for the Eyes,7.0,False,1,False
SKIP,7.0,False,1,False
Fusion,8.0,True,1,False
Reboot,8.0,False,1,False
Aggregate,8.0,False,1,False
SKIP,8.0,False,1,False
Glacier,10.0,True,1,False
Hologram,10.0,False,1,False
Coolheaded,10.0,False,1,False
SKIP,10.0,False,1,False
Chaos,11.0,True,1,False
Rebound,11.0,False,1,False
Beam Cell,11.0,False,1,False
SKIP,11.0,False,1,False
Leap,13.0,True,1,False
Steam Power,13.0,False,1,False
Consume,13.0,False,1,False
SKIP,13.0,False,1,False
Capacitor,14.0,True,1,False
Steam,14.0,False,1,False
Genetic Algorithm,14.0,False,1,False
SKIP,14.0,False,1,False
Tempest,18.0,True,2,False
Sunder,18.0,False,2,False
Rip and Tear,18.0,False,2,False
SKIP,18.0,False,2,False
SKIP,19.0,True,2,False
Storm,19.0,False,2,False
Reprogram,19.0,False,2,False
Turbo,19.0,False,2,False
SKIP,19.0,False,2,False
Redo,20.0,True,2,False
FTL,20.0,False,2,False
Blizzard,20.0,False,2,False
SKIP,20.0,False,2,False
White Noise,1.0,True,1,False
Barrage,1.0,False,1,False
Go for the Eyes,1.0,False,1,False
SKIP,1.0,False,1,False
Barrage,2.0,True,1,False
Hologram,2.0,False,1,False
Melter,2.0,False,1,False
SKIP,2.0,False,1,False
Steam,3.0,True,1,False
Aggregate,3.0,False,1,False
Rebound,3.0,False,1,False
SKIP,3.0,False,1,False
Lockon,5.0,True,1,False
Stack,5.0,False,1,False
Cold Snap,5.0,False,1,False
SKIP,5.0,False,1,False
Tempest,7.0,True,1,False
Cold Snap,7.0,False,1,False
Turbo,7.0,False,1,False
SKIP,7.0,False,1,False
Redo,8.0,True,1,False
Sweeping Beam,8.0,False,1,False
Reprogram,8.0,False,1,False
SKIP,8.0,False,1,False
Electrodynamics,11.0,True,1,False
Doom and Gloom,11.0,False,1,False
Barrage,11.0,False,1,False
SKIP,11.0,False,1,False
Coolheaded,12.0,True,1,False
Stack,12.0,False,1,False
Redo,12.0,False,1,False
Skim,12.0,False,1,False
SKIP,12.0,False,1,False
Echo Form,16.0,True,1,True
Machine Learning,16.0,False,1,True
Hyperbeam,16.0,False,1,True
Thunder Strike,16.0,False,1,True
SKIP,16.0,False,1,True
Redo,18.0,True,2,False
Sweeping Beam,18.0,False,2,False
Streamline,18.0,False,2,False
Rebound,18.0,False,2,False
SKIP,18.0,False,2,False
Stack,21.0,True,2,False
Storm,21.0,False,2,False
Cold Snap,21.0,False,2,False
Aggregate,21.0,False,2,False
SKIP,21.0,False,2,False
Steam,22.0,True,2,False
Hologram,22.0,False,2,False
Meteor Strike,22.0,False,2,False
Streamline,22.0,False,2,False
SKIP,22.0,False,2,False
Beam Cell,24.0,True,2,False
Chill,24.0,False,2,False
Sweeping Beam,24.0,False,2,False
Go for the Eyes,24.0,False,2,False
SKIP,24.0,False,2,False
Go for the Eyes,1.0,True,1,False
Stack,1.0,False,1,False
Glacier,1.0,False,1,False
SKIP,1.0,False,1,False
Leap,2.0,True,1,False
Go for the Eyes,2.0,False,1,False
Sweeping Beam,2.0,False,1,False
SKIP,2.0,False,1,False
Hyperbeam,4.0,True,1,False
Sweeping Beam,4.0,False,1,False
Compile Driver,4.0,False,1,False
SKIP,4.0,False,1,False
Conserve Battery,7.0,True,1,False
Compile Driver,7.0,False,1,False
Stack,7.0,False,1,False
SKIP,7.0,False,1,False
Hologram,12.0,True,1,False
Lockon,12.0,False,1,False
Steam,12.0,False,1,False
SKIP,12.0,False,1,False
Fission,16.0,True,1,True
Multi-Cast,16.0,False,1,True
Seek,16.0,False,1,True
SKIP,16.0,False,1,True
SKIP,18.0,True,2,False
Redo,18.0,False,2,False
Self Repair,18.0,False,2,False
Stack,18.0,False,2,False
SKIP,18.0,False,2,False
Leap,19.0,True,2,False
Claw,19.0,False,2,False
Go for the Eyes,19.0,False,2,False
SKIP,19.0,False,2,False
SKIP,22.0,True,2,False
Go for the Eyes,22.0,False,2,False
Sunder,22.0,False,2,False
Ball Lightning,22.0,False,2,False
SKIP,22.0,False,2,False
Lockon,1.0,True,1,False
Hello World,1.0,False,1,False
Beam Cell,1.0,False,1,False
SKIP,1.0,False,1,False
Go for the Eyes,5.0,True,1,False
Ball Lightning,5.0,False,1,False
Sweeping Beam,5.0,False,1,False
SKIP,5.0,False,1,False
Leap,6.0,True,1,False
Capacitor,6.0,False,1,False
Streamline,6.0,False,1,False
SKIP,6.0,False,1,False
Leap,8.0,True,1,False
Claw,8.0,False,1,False
Compile Driver,8.0,False,1,False
SKIP,8.0,False,1,False
Lockon,10.0,True,1,False
Sweeping Beam,10.0,False,1,False
Hologram,10.0,False,1,False
SKIP,10.0,False,1,False
Rebound,11.0,True,1,False
Sunder,11.0,False,1,False
Streamline,11.0,False,1,False
SKIP,11.0,False,1,False
Redo,13.0,True,1,False
Skim,13.0,False,1,False
Sweeping Beam,13.0,False,1,False
SKIP,13.0,False,1,False
SKIP,14.0,True,1,False
Coolheaded,14.0,False,1,False
Buffer,14.0,False,1,False
Stack,14.0,False,1,False
SKIP,14.0,False,1,False
Electrodynamics,16.0,True,1,True
Seek,16.0,False,1,True
Biased Cognition,16.0,False,1,True
SKIP,16.0,False,1,True
Steam,18.0,True,2,False
Coolheaded,18.0,False,2,False
Streamline,18.0,False,2,False
SKIP,18.0,False,2,False
Redo,19.0,True,2,False
Heatsinks,19.0,False,2,False
Darkness,19.0,False,2,False
SKIP,19.0,False,2,False
Go for the Eyes,23.0,True,2,False
Steam,23.0,False,2,False
Capacitor,23.0,False,2,False
SKIP,23.0,False,2,False
Hologram,24.0,True,2,False
Reprogram,24.0,False,2,False
Auto Shields,24.0,False,2,False
SKIP,24.0,False,2,False
SKIP,25.0,True,2,False
Sunder,25.0,False,2,False
Steam,25.0,False,2,False
Go for the Eyes,25.0,False,2,False
SKIP,25.0,False,2,False
Self Repair,28.0,True,2,False
Glacier,28.0,False,2,False
Aggregate,28.0,False,2,False
SKIP,28.0,False,2,False
Coolheaded,31.0,True,2,False
White Noise,31.0,False,2,False
Claw,31.0,False,2,False
SKIP,31.0,False,2,False
Reboot,33.0,True,2,True
Meteor Strike,33.0,False,2,True
Amplify,33.0,False,2,True
SKIP,33.0,False,2,True
FTL,35.0,True,3,False
White Noise,35.0,False,3,False
Turbo,35.0,False,3,False
SKIP,35.0,False,3,False
Conserve Battery,36.0,True,3,False
Beam Cell,36.0,False,3,False
Steam,36.0,False,3,False
SKIP,36.0,False,3,False
Steam,38.0,True,3,False
Cold Snap,38.0,False,3,False
Sweeping Beam,38.0,False,3,False
SKIP,38.0,False,3,False
Redo,39.0,True,3,False
Heatsinks,39.0,False,3,False
Rainbow,39.0,False,3,False
SKIP,39.0,False,3,False
Steam,41.0,True,3,False
Beam Cell,41.0,False,3,False
Turbo,41.0,False,3,False
SKIP,41.0,False,3,False
Beam Cell,1.0,True,1,False
Capacitor,1.0,False,1,False
Claw,1.0,False,1,False
SKIP,1.0,False,1,False
Ball Lightning,3.0,True,1,False
Beam Cell,3.0,False,1,False
Doom and Gloom,3.0,False,1,False
SKIP,3.0,False,1,False
Barrage,6.0,True,1,False
Hologram,6.0,False,1,False
Skim,6.0,False,1,False
SKIP,6.0,False,1,False
Melter,8.0,True,1,False
All For One,8.0,False,1,False
Tempest,8.0,False,1,False
SKIP,8.0,False,1,False
Self Repair,10.0,True,1,False
Capacitor,10.0,False,1,False
Turbo,10.0,False,1,False
SKIP,10.0,False,1,False
Core Surge,16.0,True,1,True
All For One,16.0,False,1,True
Creative AI,16.0,False,1,True
SKIP,16.0,False,1,True
SKIP,18.0,True,2,False
Conserve Battery,18.0,False,2,False
Fusion,18.0,False,2,False
Loop,18.0,False,2,False
SKIP,18.0,False,2,False
Redo,19.0,True,2,False
Chill,19.0,False,2,False
Reprogram,19.0,False,2,False
SKIP,19.0,False,2,False
Defragment,20.0,True,2,False
Turbo,20.0,False,2,False
Go for the Eyes,20.0,False,2,False
SKIP,20.0,False,2,False
Rebound,23.0,True,2,False
Streamline,23.0,False,2,False
Rip and Tear,23.0,False,2,False
SKIP,23.0,False,2,False
Biased Cognition,25.0,True,2,False
Glacier,25.0,False,2,False
Turbo,25.0,False,2,False
SKIP,25.0,False,2,False
Barrage,1.0,True,1,False
Force Field,1.0,False,1,False
Claw,1.0,False,1,False
SKIP,1.0,False,1,False
Conserve Battery,4.0,True,1,False
Claw,4.0,False,1,False
Stack,4.0,False,1,False
SKIP,4.0,False,1,False
Ball Lightning,5.0,True,1,False
Compile Driver,5.0,False,1,False
Rebound,5.0,False,1,False
SKIP,5.0,False,1,False
Coolheaded,7.0,True,1,False
Barrage,7.0,False,1,False
Conserve Battery,7.0,False,1,False
SKIP,7.0,False,1,False
Thunder Strike,10.0,True,1,False
Genetic Algorithm,10.0,False,1,False
Streamline,10.0,False,1,False
SKIP,10.0,False,1,False
Chaos,12.0,True,1,False
Steam,12.0,False,1,False
Conserve Battery,12.0,False,1,False
SKIP,12.0,False,1,False
Barrage,14.0,True,1,False
Turbo,14.0,False,1,False
Amplify,14.0,False,1,False
SKIP,14.0,False,1,False
Machine Learning,16.0,True,1,True
Hyperbeam,16.0,False,1,True
Reboot,16.0,False,1,True
SKIP,16.0,False,1,True
Conserve Battery,18.0,True,2,False
Recycle,18.0,False,2,False
Redo,18.0,False,2,False
SKIP,18.0,False,2,False
Redo,20.0,True,2,False
Compile Driver,20.0,False,2,False
Go for the Eyes,20.0,False,2,False
SKIP,20.0,False,2,False
Barrage,22.0,True,2,False
Double Energy,22.0,False,2,False
Cold Snap,22.0,False,2,False
SKIP,22.0,False,2,False
Conserve Battery,24.0,True,2,False
Genetic Algorithm,24.0,False,2,False
Rebound,24.0,False,2,False
SKIP,24.0,False,2,False
Rainbow,27.0,True,2,False
Coolheaded,27.0,False,2,False
Beam Cell,27.0,False,2,False
SKIP,27.0,False,2,False
Sunder,1.0,True,1,False
Auto Shields,1.0,False,1,False
Beam Cell,1.0,False,1,False
SKIP,1.0,False,1,False
Cold Snap,3.0,True,1,False
Coolheaded,3.0,False,1,False
Streamline,3.0,False,1,False
SKIP,3.0,False,1,False
Ball Lightning,4.0,True,1,False
Steam,4.0,False,1,False
Defragment,4.0,False,1,False
SKIP,4.0,False,1,False
Steam,7.0,True,1,False
Stack,7.0,False,1,False
Reboot,7.0,False,1,False
SKIP,7.0,False,1,False
Cold Snap,8.0,True,1,False
Recycle,8.0,False,1,False
Steam,8.0,False,1,False
SKIP,8.0,False,1,False
FTL,11.0,True,1,False
White Noise,11.0,False,1,False
Cold Snap,11.0,False,1,False
SKIP,11.0,False,1,False
Beam Cell,13.0,True,1,False
Barrage,13.0,False,1,False
Sweeping Beam,13.0,False,1,False
SKIP,13.0,False,1,False
Defragment,14.0,True,1,False
Claw,14.0,False,1,False
Amplify,14.0,False,1,False
SKIP,14.0,False,1,False
Rainbow,16.0,True,1,True
All For One,16.0,False,1,True
Multi-Cast,16.0,False,1,True
SKIP,16.0,False,1,True
Sweeping Beam,18.0,True,2,False
Scrape,18.0,False,2,False
Compile Driver,18.0,False,2,False
SKIP,18.0,False,2,False
Fusion,21.0,True,2,False
Stack,21.0,False,2,False
Beam Cell,21.0,False,2,False
SKIP,21.0,False,2,False
Conserve Battery,22.0,True,2,False
Cold Snap,22.0,False,2,False
Reprogram,22.0,False,2,False
SKIP,22.0,False,2,False
Hologram,24.0,True,2,False
Ball Lightning,24.0,False,2,False
Sweeping Beam,24.0,False,2,False
SKIP,24.0,False,2,False
Leap,28.0,True,2,False
Streamline,28.0,False,2,False
Consume,28.0,False,2,False
SKIP,28.0,False,2,False
Barrage,30.0,True,2,False
Tempest,30.0,False,2,False
Fission,30.0,False,2,False
SKIP,30.0,False,2,False
Go for the Eyes,31.0,True,2,False
Compile Driver,31.0,False,2,False
Hello World,31.0,False,2,False
SKIP,31.0,False,2,False
Seek,33.0,True,2,True
Biased Cognition,33.0,False,2,True
Fission,33.0,False,2,True
SKIP,33.0,False,2,True
Redo,35.0,True,3,False
Compile Driver,35.0,False,3,False
Capacitor,35.0,False,3,False
SKIP,35.0,False,3,False
Reinforced Body,36.0,True,3,False
Chill,36.0,False,3,False
Barrage,36.0,False,3,False
SKIP,36.0,False,3,False
Reinforced Body,37.0,True,3,False
Undo,37.0,False,3,False
Steam,37.0,False,3,False
SKIP,37.0,False,3,False
SKIP,44.0,True,3,False
Blizzard,44.0,False,3,False
Claw,44.0,False,3,False
Turbo,44.0,False,3,False
SKIP,44.0,False,3,False
Apotheosis,46.0,True,3,False
Swift Strike,46.0,False,3,False
Blind,46.0,False,3,False
SKIP,46.0,False,3,False
Redo,47.0,True,3,False
Recycle,47.0,False,3,False
Self Repair,47.0,False,3,False
SKIP,47.0,False,3,False
Darkness,1.0,True,1,False
Rebound,1.0,False,1,False
Turbo,1.0,False,1,False
SKIP,1.0,False,1,False
Darkness,3.0,True,1,False
Steam,3.0,False,1,False
Lockon,3.0,False,1,False
SKIP,3.0,False,1,False
Sweeping Beam,4.0,True,1,False
Compile Driver,4.0,False,1,False
Skim,4.0,False,1,False
SKIP,4.0,False,1,False
Melter,5.0,True,1,False
Force Field,5.0,False,1,False
Stack,5.0,False,1,False
SKIP,5.0,False,1,False
Conserve Battery,6.0,True,1,False
Double Energy,6.0,False,1,False
FTL,6.0,False,1,False
SKIP,6.0,False,1,False
Coolheaded,8.0,True,1,False
Storm,8.0,False,1,False
Capacitor,8.0,False,1,False
SKIP,8.0,False,1,False
Fusion,1.0,True,1,False
Go for the Eyes,1.0,False,1,False
Double Energy,1.0,False,1,False
SKIP,1.0,False,1,False
Rebound,2.0,True,1,False
Ball Lightning,2.0,False,1,False
Redo,2.0,False,1,False
SKIP,2.0,False,1,False
Barrage,3.0,True,1,False
Leap,3.0,False,1,False
Capacitor,3.0,False,1,False
SKIP,3.0,False,1,False
Claw,1.0,True,1,False
Cold Snap,1.0,False,1,False
Steam,1.0,False,1,False
SKIP,1.0,False,1,False
Conserve Battery,2.0,True,1,False
Sweeping Beam,2.0,False,1,False
Auto Shields,2.0,False,1,False
SKIP,2.0,False,1,False
FTL,4.0,True,1,False
Stack,4.0,False,1,False
Sunder,4.0,False,1,False
SKIP,4.0,False,1,False
Go for the Eyes,5.0,True,1,False
Hello World,5.0,False,1,False
White Noise,5.0,False,1,False
SKIP,5.0,False,1,False
Cold Snap,7.0,True,1,False
Heatsinks,7.0,False,1,False
Go for the Eyes,7.0,False,1,False
SKIP,7.0,False,1,False
Barrage,8.0,True,1,False
Go for the Eyes,8.0,False,1,False
Auto Shields,8.0,False,1,False
SKIP,8.0,False,1,False
Scrape,12.0,True,1,False
Auto Shields,12.0,False,1,False
Conserve Battery,12.0,False,1,False
SKIP,12.0,False,1,False
All For One,13.0,True,1,False
Loop,13.0,False,1,False
Static Discharge,13.0,False,1,False
SKIP,13.0,False,1,False
Conserve Battery,14.0,True,1,False
Hello World,14.0,False,1,False
Streamline,14.0,False,1,False
SKIP,14.0,False,1,False
Amplify,16.0,True,1,True
Creative AI,16.0,False,1,True
Rainbow,16.0,False,1,True
SKIP,16.0,False,1,True
Claw,18.0,True,2,False
Cold Snap,18.0,False,2,False
Redo,18.0,False,2,False
SKIP,18.0,False,2,False
Skim,19.0,True,2,False
Stack,19.0,False,2,False
Barrage,19.0,False,2,False
SKIP,19.0,False,2,False
Skim,21.0,True,2,False
Static Discharge,21.0,False,2,False
Storm,21.0,False,2,False
SKIP,21.0,False,2,False
Scrape,24.0,True,2,False
Beam Cell,24.0,False,2,False
Rip and Tear,24.0,False,2,False
SKIP,24.0,False,2,False
Cold Snap,28.0,True,2,False
Streamline,28.0,False,2,False
Echo Form,28.0,False,2,False
SKIP,28.0,False,2,False
Blizzard,29.0,True,2,False
Skim,29.0,False,2,False
Chaos,29.0,False,2,False
SKIP,29.0,False,2,False
Steam Power,30.0,True,2,False
Go for the Eyes,30.0,False,2,False
Conserve Battery,30.0,False,2,False
SKIP,30.0,False,2,False
Reboot,33.0,True,2,True
Fission,33.0,False,2,True
Hyperbeam,33.0,False,2,True
SKIP,33.0,False,2,True
Go for the Eyes,35.0,True,3,False
Streamline,35.0,False,3,False
Steam,35.0,False,3,False
SKIP,35.0,False,3,False
Self Repair,36.0,True,3,False
Redo,36.0,False,3,False
Turbo,36.0,False,3,False
SKIP,36.0,False,3,False
Flash of Steel,37.0,True,3,False
Magnetism,37.0,False,3,False
Discovery,37.0,False,3,False
SKIP,37.0,False,3,False
Finesse,37.0,True,3,False
Deep Breath,37.0,False,3,False
Purity,37.0,False,3,False
SKIP,37.0,False,3,False
Beam Cell,39.0,True,3,False
Streamline,39.0,False,3,False
Ball Lightning,39.0,False,3,False
SKIP,39.0,False,3,False
Hologram,42.0,True,3,False
Capacitor,42.0,False,3,False
Glacier,42.0,False,3,False
SKIP,42.0,False,3,False
Buffer,44.0,True,3,False
